epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2156.79,1.08167,0.47898,1.13924,0.9413,0.96451,0.98568,0.70639,1.09154,0.42426,1.2195,0.00920723,0.00920723,0.00920723
43,2255.76,1.07343,0.47556,1.12232,0.93826,0.96812,0.98523,0.7081,1.0898,0.41877,1.23586,0.00918789,0.00918789,0.00918789
44,2321.91,1.07539,0.47738,1.11964,0.94213,0.96659,0.98578,0.71806,1.04516,0.41395,1.19598,0.00916855,0.00916855,0.00916855
45,2367.76,1.06876,0.47407,1.1202,0.94045,0.96526,0.98501,0.69613,1.12355,0.42841,1.24714,0.00914922,0.00914922,0.00914922
46,2421.58,1.07817,0.47227,1.12244,0.94117,0.96319,0.98446,0.7165,1.04198,0.42427,1.19625,0.00912988,0.00912988,0.00912988
47,2486.03,1.07662,0.47749,1.12813,0.93903,0.9648,0.9859,0.7189,1.02735,0.41942,1.18895,0.00911055,0.00911055,0.00911055
48,2531.4,1.06636,0.46951,1.12143,0.94269,0.9643,0.98614,0.73796,0.98515,0.40603,1.16068,0.00909121,0.00909121,0.00909121
49,2588.9,1.07525,0.47036,1.13832,0.94075,0.96781,0.98503,0.69729,1.11337,0.42533,1.24513,0.00907188,0.00907188,0.00907188
50,2635.09,1.07892,0.4697,1.13103,0.9349,0.96979,0.98505,0.69366,1.13024,0.42445,1.25034,0.00905254,0.00905254,0.00905254
51,2681.67,1.0702,0.46867,1.12488,0.94145,0.96152,0.98417,0.66512,1.22124,0.44001,1.32003,0.0090332,0.0090332,0.0090332
52,2727.95,1.06515,0.46702,1.11898,0.93877,0.96523,0.98461,0.72515,1.02238,0.41184,1.18558,0.00901387,0.00901387,0.00901387
53,2775.25,1.06431,0.46827,1.12059,0.94299,0.9655,0.98549,0.69207,1.12435,0.42131,1.25537,0.00899453,0.00899453,0.00899453
54,2826.7,1.06284,0.46362,1.11667,0.94014,0.96469,0.98481,0.72456,1.02442,0.40863,1.18505,0.0089752,0.0089752,0.0089752
55,2873.57,1.05665,0.46488,1.1212,0.94293,0.96207,0.98554,0.70839,1.09784,0.41777,1.22917,0.00895586,0.00895586,0.00895586
56,2945.02,1.05404,0.46375,1.11469,0.94043,0.96574,0.98582,0.7046,1.10459,0.41572,1.23562,0.00893652,0.00893652,0.00893652
57,2990.7,1.05993,0.46273,1.12453,0.94007,0.96705,0.98502,0.71216,1.07634,0.40904,1.2182,0.00891719,0.00891719,0.00891719
58,3037.76,1.04808,0.45946,1.09864,0.9399,0.96563,0.98573,0.70218,1.10361,0.42046,1.23439,0.00889785,0.00889785,0.00889785
59,3084.49,1.05024,0.4608,1.10979,0.93729,0.96742,0.9843,0.70233,1.10281,0.41662,1.23545,0.00887852,0.00887852,0.00887852
60,3131.65,1.05781,0.45971,1.1116,0.94474,0.96324,0.98575,0.72265,1.04159,0.40667,1.19877,0.00885918,0.00885918,0.00885918
61,3178.45,1.05816,0.46032,1.11497,0.93771,0.96858,0.9859,0.71472,1.06744,0.40753,1.20977,0.00883984,0.00883984,0.00883984
62,3228.17,1.05691,0.46146,1.11099,0.94211,0.96483,0.9853,0.72194,1.037,0.4021,1.19439,0.00882051,0.00882051,0.00882051
63,3283.94,1.05893,0.46218,1.12035,0.94286,0.96406,0.98566,0.70568,1.09819,0.41213,1.23046,0.00880117,0.00880117,0.00880117
64,3334.41,1.05974,0.45995,1.1181,0.93551,0.96425,0.98539,0.67515,1.19661,0.43486,1.30328,0.00878184,0.00878184,0.00878184
65,3380.87,1.05572,0.4572,1.11081,0.93903,0.96249,0.9853,0.69187,1.15555,0.42741,1.27212,0.0087625,0.0087625,0.0087625
66,3427.56,1.05006,0.45913,1.1149,0.93904,0.96577,0.98504,0.67914,1.17844,0.42778,1.28449,0.00874316,0.00874316,0.00874316
