epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,4746.11,1.05142,0.44954,1.11106,0.94365,0.96647,0.98589,0.71201,1.06183,0.39427,1.21103,0.00882051,0.00882051,0.00882051
63,4824.79,1.05339,0.4516,1.12003,0.94026,0.96593,0.98527,0.7096,1.08091,0.4002,1.21951,0.00880117,0.00880117,0.00880117
64,5116.71,1.05193,0.44905,1.11442,0.94127,0.96405,0.98528,0.69019,1.14433,0.41033,1.26443,0.00878184,0.00878184,0.00878184
65,5177.56,1.05265,0.44854,1.1116,0.93736,0.97137,0.98548,0.72659,1.01896,0.39261,1.18144,0.0087625,0.0087625,0.0087625
66,5244.01,1.04521,0.44767,1.11398,0.9358,0.96573,0.98409,0.65301,1.2776,0.4362,1.35235,0.00874316,0.00874316,0.00874316
67,5310.26,1.0425,0.44697,1.11888,0.93523,0.96844,0.98478,0.68974,1.14399,0.41207,1.25993,0.00872383,0.00872383,0.00872383
68,5376.14,1.03945,0.44399,1.1077,0.94371,0.9702,0.98616,0.71577,1.06603,0.39257,1.2119,0.00870449,0.00870449,0.00870449
69,5442.71,1.03702,0.44242,1.10152,0.93649,0.96786,0.98393,0.67408,1.19102,0.42042,1.29789,0.00868516,0.00868516,0.00868516
70,5511.33,1.03912,0.44137,1.11114,0.94231,0.96519,0.98661,0.71771,1.05911,0.39393,1.20009,0.00866582,0.00866582,0.00866582
71,5576.81,1.03811,0.44391,1.10408,0.94234,0.96761,0.98574,0.71244,1.07706,0.39236,1.21529,0.00864648,0.00864648,0.00864648
72,5643.08,1.02782,0.44132,1.1011,0.94376,0.96725,0.98646,0.72864,1.03162,0.3869,1.18899,0.00862715,0.00862715,0.00862715
73,5709.55,1.03598,0.44212,1.10111,0.94142,0.96654,0.98627,0.70804,1.09271,0.39651,1.22819,0.00860781,0.00860781,0.00860781
74,5774.4,1.02894,0.44141,1.11329,0.94024,0.96751,0.98632,0.71141,1.07616,0.39547,1.21846,0.00858848,0.00858848,0.00858848
75,5840.56,1.0262,0.43856,1.10786,0.93657,0.96995,0.98509,0.70898,1.08204,0.39454,1.22289,0.00856914,0.00856914,0.00856914
76,5919.45,1.03249,0.43956,1.10775,0.94122,0.96746,0.98546,0.71933,1.06762,0.39361,1.21161,0.0085498,0.0085498,0.0085498
77,6001.04,1.03205,0.439,1.10183,0.9418,0.96929,0.98656,0.72745,1.02189,0.38514,1.18545,0.00853047,0.00853047,0.00853047
78,6076.09,1.03564,0.43861,1.10743,0.93466,0.96603,0.9848,0.69125,1.15555,0.4125,1.26282,0.00851113,0.00851113,0.00851113
79,6142.09,1.02241,0.43463,1.09847,0.94011,0.96695,0.98623,0.70382,1.10937,0.40491,1.23845,0.0084918,0.0084918,0.0084918
80,6208.64,1.02612,0.43845,1.10146,0.9382,0.96624,0.98556,0.68002,1.17972,0.41546,1.28755,0.00847246,0.00847246,0.00847246
81,6274.79,1.03246,0.43641,1.09818,0.94115,0.96608,0.98565,0.69267,1.14486,0.40816,1.2635,0.00845313,0.00845313,0.00845313
82,6358.59,1.0225,0.43583,1.0964,0.94326,0.96706,0.9868,0.73026,1.01744,0.38073,1.17875,0.00843379,0.00843379,0.00843379
83,6430.01,1.01567,0.43216,1.09946,0.9392,0.96878,0.98647,0.69065,1.15487,0.40611,1.27083,0.00841445,0.00841445,0.00841445
84,6495.56,1.02725,0.43492,1.10644,0.94101,0.96588,0.98624,0.70229,1.10694,0.40271,1.24198,0.00839512,0.00839512,0.00839512
85,6564.59,1.02086,0.43242,1.10054,0.94148,0.96454,0.98606,0.71424,1.081,0.39477,1.21938,0.00837578,0.00837578,0.00837578
86,6630.57,1.02147,0.43163,1.09672,0.9407,0.96578,0.98549,0.68727,1.17349,0.41329,1.28524,0.00835645,0.00835645,0.00835645
87,6921.85,1.01439,0.43349,1.09816,0.94182,0.96721,0.98584,0.69392,1.15239,0.40299,1.26839,0.00833711,0.00833711,0.00833711
88,6986.22,1.02037,0.43334,1.09876,0.94161,0.96451,0.98564,0.69074,1.14366,0.4054,1.26926,0.00831777,0.00831777,0.00831777
89,7053.64,1.02414,0.43589,1.09704,0.93895,0.96791,0.98557,0.64507,1.30207,0.4326,1.39186,0.00829844,0.00829844,0.00829844
90,7119.75,1.01684,0.43204,1.09762,0.94054,0.96767,0.98593,0.70141,1.1154,0.40036,1.24648,0.0082791,0.0082791,0.0082791
91,7185.63,1.01378,0.43238,1.09508,0.93996,0.96797,0.98575,0.70993,1.08246,0.39602,1.21812,0.00825977,0.00825977,0.00825977
92,7267.24,1.01887,0.43105,1.09631,0.93947,0.96676,0.98606,0.69108,1.15269,0.40572,1.2724,0.00824043,0.00824043,0.00824043
93,7333.21,1.01388,0.43096,1.08854,0.93557,0.96288,0.98294,0.6315,1.34711,0.44648,1.41657,0.00822109,0.00822109,0.00822109
94,7405.78,1.00948,0.42772,1.08882,0.94194,0.96858,0.98656,0.71979,1.05146,0.38542,1.20299,0.00820176,0.00820176,0.00820176
95,7477.68,1.0049,0.4302,1.09269,0.94424,0.96449,0.98578,0.72863,1.03425,0.38138,1.18792,0.00818242,0.00818242,0.00818242
96,7609.97,1.01565,0.43118,1.09539,0.94432,0.9669,0.98643,0.71388,1.07843,0.39103,1.22075,0.00816309,0.00816309,0.00816309
97,7678.4,1.01216,0.4292,1.0908,0.94485,0.9642,0.98653,0.70411,1.11225,0.39522,1.24018,0.00814375,0.00814375,0.00814375
98,7746.45,1.0049,0.42683,1.09403,0.9381,0.96741,0.98447,0.656,1.24137,0.42763,1.34513,0.00812441,0.00812441,0.00812441
99,7817.93,1.0119,0.42646,1.09537,0.93858,0.96817,0.98563,0.66031,1.24268,0.41774,1.35673,0.00810508,0.00810508,0.00810508
100,7884.48,1.01139,0.43119,1.09197,0.93899,0.96873,0.98597,0.71986,1.0502,0.38555,1.19544,0.00808574,0.00808574,0.00808574
101,7949.66,1.01221,0.42936,1.0993,0.94104,0.96831,0.98542,0.68369,1.17122,0.40725,1.29008,0.00806641,0.00806641,0.00806641
102,8015.97,1.00607,0.42714,1.08654,0.9383,0.96967,0.98667,0.69972,1.11797,0.39576,1.24721,0.00804707,0.00804707,0.00804707
103,8081.87,1.01377,0.42949,1.09491,0.94011,0.9658,0.98555,0.70161,1.11681,0.39521,1.24207,0.00802773,0.00802773,0.00802773
104,8148.03,1.00206,0.42471,1.08556,0.94174,0.96666,0.98617,0.70594,1.10836,0.39483,1.23678,0.0080084,0.0080084,0.0080084
105,8214,1.0074,0.42561,1.09777,0.94224,0.96643,0.98548,0.67011,1.22594,0.41514,1.32939,0.00798906,0.00798906,0.00798906
106,8281.88,1.00353,0.42574,1.08611,0.9412,0.96547,0.98532,0.67729,1.20729,0.41572,1.30588,0.00796973,0.00796973,0.00796973
107,8348.96,1.01538,0.42811,1.08911,0.93582,0.97127,0.98634,0.7172,1.0673,0.38696,1.2106,0.00795039,0.00795039,0.00795039
108,8455.06,1.0022,0.42387,1.08823,0.94372,0.96691,0.98605,0.69532,1.14034,0.39716,1.2615,0.00793105,0.00793105,0.00793105
109,8520.54,0.99688,0.42459,1.08158,0.93912,0.96237,0.98488,0.69831,1.13664,0.4035,1.25757,0.00791172,0.00791172,0.00791172
110,8588.31,1.00142,0.42289,1.08559,0.94398,0.96563,0.9848,0.69146,1.15741,0.40001,1.27729,0.00789238,0.00789238,0.00789238
111,8736.98,1.00484,0.42513,1.08448,0.94198,0.96949,0.98618,0.70419,1.10396,0.39207,1.24305,0.00787305,0.00787305,0.00787305
112,8803.34,0.99775,0.41982,1.07711,0.9416,0.9641,0.98494,0.65586,1.27456,0.42901,1.36794,0.00785371,0.00785371,0.00785371
113,8895.95,0.99947,0.42323,1.08629,0.94381,0.96764,0.9868,0.71914,1.07884,0.38331,1.22345,0.00783438,0.00783438,0.00783438
114,8961.78,0.99649,0.4212,1.08634,0.94194,0.96693,0.98684,0.72037,1.06221,0.38205,1.20946,0.00781504,0.00781504,0.00781504
115,9028.15,1.00289,0.42319,1.09076,0.93954,0.96641,0.98514,0.67727,1.20352,0.41209,1.31097,0.0077957,0.0077957,0.0077957
116,9094.19,0.99462,0.42367,1.08244,0.93915,0.97112,0.986,0.68794,1.17258,0.40076,1.28861,0.00777637,0.00777637,0.00777637
117,9160.46,0.99631,0.41919,1.08407,0.93892,0.96853,0.98592,0.68199,1.20228,0.40748,1.30732,0.00775703,0.00775703,0.00775703
118,9226.8,1.00218,0.4216,1.07513,0.93863,0.96906,0.98534,0.68725,1.17344,0.40524,1.2898,0.0077377,0.0077377,0.0077377
119,9293.19,0.99722,0.42384,1.07893,0.94133,0.96619,0.98571,0.704,1.12135,0.39375,1.24665,0.00771836,0.00771836,0.00771836
120,9365.1,0.99377,0.41999,1.08868,0.94387,0.96512,0.98658,0.70527,1.11075,0.39144,1.23989,0.00769902,0.00769902,0.00769902
121,9431.73,0.99515,0.41971,1.08025,0.94023,0.96532,0.98536,0.68545,1.1884,0.4057,1.29763,0.00767969,0.00767969,0.00767969
122,9497.25,0.98603,0.41785,1.0807,0.93853,0.97081,0.98585,0.68324,1.19224,0.40633,1.30704,0.00766035,0.00766035,0.00766035
123,9563.43,0.98953,0.41792,1.0784,0.94211,0.96639,0.98609,0.71277,1.09799,0.38826,1.234,0.00764102,0.00764102,0.00764102
124,9630.14,0.99319,0.42168,1.08633,0.94351,0.96488,0.98601,0.68188,1.18026,0.40542,1.29723,0.00762168,0.00762168,0.00762168
125,9695.98,0.98936,0.41626,1.08019,0.93921,0.96934,0.98585,0.7115,1.09075,0.38558,1.22909,0.00760234,0.00760234,0.00760234
