epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,2451.23,1.10567,0.61678,1.2538,0.95996,0.98432,0.97021,0.68864,1.04691,0.45461,1.09787,0.00957461,0.00957461,0.00957461
24,2557.73,1.11023,0.622,1.25301,0.95774,0.98267,0.97165,0.69612,1.06501,0.43153,1.08256,0.00955527,0.00955527,0.00955527
25,2664.47,1.11537,0.62229,1.26342,0.95749,0.98616,0.97525,0.6969,1.03764,0.43947,1.08605,0.00953594,0.00953594,0.00953594
26,2770.13,1.08977,0.60413,1.2443,0.964,0.97878,0.97565,0.69729,1.06034,0.44546,1.093,0.0095166,0.0095166,0.0095166
27,2875.94,1.12961,0.61661,1.26007,0.96254,0.98155,0.97594,0.70129,1.03149,0.43626,1.08808,0.00949727,0.00949727,0.00949727
28,2981.96,1.09439,0.61023,1.2453,0.96302,0.98489,0.97323,0.7028,1.03521,0.40966,1.07735,0.00947793,0.00947793,0.00947793
29,3087.62,1.1069,0.60801,1.25413,0.95532,0.98624,0.96694,0.68666,1.03611,0.44471,1.07519,0.00945859,0.00945859,0.00945859
30,3192.78,1.08856,0.59797,1.23812,0.96294,0.98285,0.97732,0.70561,1.03238,0.42933,1.07424,0.00943926,0.00943926,0.00943926
31,3299.07,1.10233,0.60292,1.24576,0.96029,0.98163,0.97803,0.71224,1.01702,0.40947,1.06315,0.00941992,0.00941992,0.00941992
32,3405.82,1.08958,0.59542,1.23921,0.96306,0.98614,0.97488,0.70129,1.05094,0.41815,1.08234,0.00940059,0.00940059,0.00940059
33,3513.02,1.10995,0.6002,1.24823,0.9628,0.98524,0.96192,0.68859,1.03794,0.44275,1.06914,0.00938125,0.00938125,0.00938125
34,3619.64,1.0882,0.58955,1.24209,0.96651,0.98616,0.97948,0.71741,1.02246,0.4176,1.07908,0.00936191,0.00936191,0.00936191
35,3726.68,1.08437,0.59304,1.2393,0.96712,0.97878,0.97232,0.71012,1.02927,0.41539,1.07917,0.00934258,0.00934258,0.00934258
36,3832.98,1.07573,0.59171,1.23827,0.96043,0.98708,0.97622,0.71475,1.00862,0.4055,1.07201,0.00932324,0.00932324,0.00932324
37,3940.41,1.08368,0.59252,1.23847,0.96182,0.98339,0.97291,0.69291,1.05151,0.43188,1.0732,0.00930391,0.00930391,0.00930391
38,4046.54,1.07687,0.5932,1.24121,0.96259,0.98524,0.97394,0.70496,1.01936,0.4096,1.06291,0.00928457,0.00928457,0.00928457
39,4151.59,1.07135,0.59799,1.23897,0.96365,0.97786,0.96962,0.69777,1.02664,0.43157,1.05885,0.00926523,0.00926523,0.00926523
40,4257.85,1.06646,0.58066,1.22924,0.95992,0.98339,0.97196,0.69884,1.03247,0.42475,1.05859,0.0092459,0.0092459,0.0092459
41,4362.82,1.05904,0.57656,1.22477,0.96461,0.98063,0.97532,0.71523,1.0174,0.42176,1.0762,0.00922656,0.00922656,0.00922656
42,4468.73,1.06567,0.58082,1.22766,0.96143,0.98708,0.97796,0.7159,1.01557,0.38716,1.06597,0.00920723,0.00920723,0.00920723
43,4574.67,1.05466,0.58241,1.22796,0.96844,0.97878,0.97773,0.71214,1.03482,0.40849,1.06428,0.00918789,0.00918789,0.00918789
44,4680.64,1.06778,0.58629,1.22966,0.96217,0.98546,0.97513,0.70749,1.01307,0.39268,1.06323,0.00916855,0.00916855,0.00916855
