epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,3505.48,1.14415,0.66732,1.27561,0.96416,0.97878,0.97051,0.67678,1.05923,0.45539,1.10351,0.00891719,0.00891719,0.00891719
16,3614.25,1.14267,0.65723,1.27982,0.96129,0.98513,0.97527,0.70406,1.03797,0.43339,1.09053,0.00883984,0.00883984,0.00883984
17,3722.93,1.13292,0.63772,1.27015,0.9654,0.97878,0.9726,0.68683,1.07048,0.44991,1.08848,0.0087625,0.0087625,0.0087625
18,3829.43,1.12317,0.6252,1.26269,0.9618,0.98339,0.97137,0.68211,1.10001,0.47142,1.10101,0.00868516,0.00868516,0.00868516
19,3936.48,1.11044,0.61993,1.25572,0.9593,0.98616,0.97525,0.70021,1.0444,0.44958,1.08598,0.00860781,0.00860781,0.00860781
20,4042.51,1.10144,0.62163,1.25345,0.9622,0.98524,0.97251,0.68493,1.09354,0.43968,1.09577,0.00853047,0.00853047,0.00853047
21,4150.42,1.10949,0.6106,1.25012,0.95702,0.98596,0.97686,0.71022,1.05322,0.43255,1.07607,0.00845313,0.00845313,0.00845313
22,4255.03,1.10833,0.6005,1.24929,0.95959,0.98569,0.97173,0.69935,1.07136,0.4317,1.08029,0.00837578,0.00837578,0.00837578
23,4361.6,1.09933,0.60854,1.24856,0.96198,0.98247,0.97247,0.69404,1.03186,0.41847,1.08237,0.00829844,0.00829844,0.00829844
24,4469.94,1.10957,0.61315,1.25344,0.96257,0.98524,0.97691,0.69175,1.08615,0.43675,1.08397,0.00822109,0.00822109,0.00822109
25,4574.48,1.10254,0.60486,1.25842,0.96551,0.9813,0.97514,0.70402,1.0216,0.43821,1.09402,0.00814375,0.00814375,0.00814375
26,4681.5,1.07751,0.59596,1.23353,0.95963,0.98616,0.97491,0.70701,1.06378,0.43845,1.07811,0.00806641,0.00806641,0.00806641
27,4788.09,1.10638,0.60417,1.24771,0.96556,0.98268,0.97446,0.70825,1.00924,0.41734,1.07402,0.00798906,0.00798906,0.00798906
28,4895.93,1.07218,0.59073,1.23457,0.95828,0.98524,0.97134,0.6866,1.05757,0.43226,1.07916,0.00791172,0.00791172,0.00791172
29,5002.76,1.08552,0.59148,1.2403,0.96629,0.97853,0.96736,0.69681,1.01981,0.42888,1.07286,0.00783438,0.00783438,0.00783438
30,5109.47,1.07211,0.58729,1.23541,0.95614,0.9855,0.97331,0.70674,1.02761,0.42304,1.07022,0.00775703,0.00775703,0.00775703
31,5215.8,1.07268,0.58596,1.23436,0.96236,0.98432,0.9764,0.71586,1.0284,0.4027,1.073,0.00767969,0.00767969,0.00767969
32,5324.29,1.0773,0.58207,1.23529,0.96453,0.98247,0.97242,0.70972,1.02092,0.39393,1.05921,0.00760234,0.00760234,0.00760234
33,5430.73,1.07861,0.58333,1.23482,0.96365,0.98247,0.97097,0.7051,1.0411,0.40741,1.07027,0.007525,0.007525,0.007525
34,5536.3,1.05898,0.56583,1.22823,0.96305,0.9858,0.9793,0.72225,1.01506,0.38538,1.06673,0.00744766,0.00744766,0.00744766
35,5643.9,1.06135,0.57545,1.2264,0.96217,0.98557,0.9766,0.71345,1.03214,0.40187,1.07208,0.00737031,0.00737031,0.00737031
36,5752.05,1.04904,0.56777,1.22222,0.96064,0.98616,0.97547,0.71104,1.01248,0.40151,1.06787,0.00729297,0.00729297,0.00729297
37,5859.67,1.06355,0.57244,1.22701,0.96205,0.98063,0.97127,0.6993,1.04936,0.41846,1.06356,0.00721562,0.00721562,0.00721562
38,5967.42,1.05066,0.57216,1.22918,0.96634,0.98155,0.96282,0.69948,1.01575,0.40921,1.06506,0.00713828,0.00713828,0.00713828
39,6073.23,1.05016,0.57718,1.2259,0.96102,0.98524,0.97138,0.70583,1.02645,0.41277,1.05623,0.00706094,0.00706094,0.00706094
40,6178.88,1.04182,0.56501,1.21541,0.96476,0.98484,0.97525,0.70683,1.0272,0.38935,1.05656,0.00698359,0.00698359,0.00698359
41,6285.75,1.02424,0.55565,1.20691,0.96462,0.98524,0.97539,0.71458,1.00993,0.38372,1.05562,0.00690625,0.00690625,0.00690625
42,6391.44,1.03778,0.55279,1.20596,0.96135,0.98661,0.97529,0.71238,1.01894,0.3838,1.0632,0.00682891,0.00682891,0.00682891
43,6498.95,1.03017,0.56018,1.2091,0.96213,0.98616,0.97503,0.702,1.05053,0.38798,1.05842,0.00675156,0.00675156,0.00675156
44,6605.23,1.03579,0.56664,1.21052,0.96229,0.98432,0.97119,0.70437,1.01046,0.38402,1.05198,0.00667422,0.00667422,0.00667422
